legal_entity_name,legal_entity_edrpou,division_name,division_residence_addresses,division_decl_sum,nszu_geocoding_google_api_lat,nszu_geocoding_google_api_lng
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ЖИТОМИРСЬКОЇ РАЙОННОЇ РАДИ",40953405,Амбулаторія загальної практики  сімейної медицини смт. Новогуйвинське,"ЖИТОМИРСЬКА область, ЖИТОМИРСЬКИЙ район, смт. НОВОГУЙВИНСЬКЕ, вулиця Дружби Народів, 5",3460.0,50.2028495,28.6875477
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИЧНОЇ ДОПОМОГИ ХМЕЛЬНИЦЬКОГО РАЙОНУ""",38469307,Гвардійська амбулаторія загальної практики сімейної медицини,"ХМЕЛЬНИЦЬКА область, село ГВАРДІЙСЬКЕ, вулиця Соборна, 34/1",3640.0,49.336327600000004,26.704562300000003
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №6"" КРИВОРІЗЬКОЇ МІСЬКОЇ РАДИ",37862109,Амбулаторія загальної практики сімейної медицини №9,"ДНІПРОПЕТРОВСЬКА область, місто КРИВИЙ РІГ, вулиця Добролюбова, 2А",6799.0,47.8362323,33.3481527
Комунальне некомерційне підприємство'Вознесенський районний центр первинної медико-санітарної допомоги' Вознесенської районної ради,38341981,Амбулаторія групової практики с.Дорошівка,"МИКОЛАЇВСЬКА область, ВОЗНЕСЕНСЬКИЙ район, село ДОРОШІВКА, вулиця Лісова, 2",2669.0,47.4775137,31.460946500000002
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 3"" ОДЕСЬКОЇ МІСЬКОЇ РАДИ",39027648,Амбулаторія сімейної медицини № 3,"ОДЕСЬКА область, місто ОДЕСА, вулиця Ільфа та Петрова, 63/1",10089.0,46.39419229999999,30.7159016
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ САХНОВЩИНСЬКОЇ РАЙОННОЇ РАДИ ХАРКІВСЬКОЇ ОБЛАСТІ""",38831532,АЗПСМ с.Лебедівка,"ХАРКІВСЬКА область, САХНОВЩИНСЬКИЙ район, село ЛЕБЕДІВКА, вулиця Першотравнева, 11",1484.0,49.158719299999994,35.92586729999999
"Комунальне некомерційне підприємство Кропивницької районної ради ""Центр первинної медико-санітарної допомоги Кропивницького району""",38302240,Соколівська лікарська амбулаторія загальної практики сімейної медицини,"КІРОВОГРАДСЬКА область, КІРОВОГРАДСЬКИЙ район, село СОКОЛІВСЬКЕ, вулиця Центральна, 44",2156.0,48.474689500000004,32.2030119
"Комунальне некомерційне підприємство ""Кельменецький районний центр первинної медико-санітарної допомоги"" Кельменецької районної ради",36750153,Перківська АЗПСМ,"ЧЕРНІВЕЦЬКА область, КЕЛЬМЕНЕЦЬКИЙ район, село ПЕРКІВЦІ, вулиця Головна, 1",50.0,48.446285499999995,26.6485218
Комунальне некомерційне підприємство 'Центр первинної медико-санітарної допомоги Білоцерківського району' Білоцерківської районної ради,37917880,Терезинська АЗПСМ,"КИЇВСЬКА область, БІЛОЦЕРКІВСЬКИЙ район, смт. ТЕРЕЗИНЕ, вулиця Шкільна, 11",1947.0,49.85631420000001,30.1097255
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""  ВАЛКІВСЬКОЇ РАЙОННОЇ РАДИ ХАРКІВСЬКОЇ ОБЛАСТІ",37948306,Амбулаторія загальної практики - сімейної медицини с.Шарівка,"ХАРКІВСЬКА область, ВАЛКІВСЬКИЙ район, село ШАРІВКА, вулиця Центральна, 48",2214.0,49.91673,35.7687012
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ""РУСАНІВКА"" ДНІПРОВСЬКОГО РАЙОНУ М.КИЄВА""",01981655,Амбулаторія загальної практики - сімейної медицини №3,"М.КИЇВ, місто КИЇВ, вулиця Митрополита Андрея Шептицького, 5",16474.0,50.45792410000001,30.588559000000004
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ КИЄВО-СВЯТОШИНСЬКОЇ РАЙОННОЇ РАДИ""",38943382,Боярська АЗПСМ №1,"КИЇВСЬКА область, КИЄВО-СВЯТОШИНСЬКИЙ район, місто БОЯРКА, вулиця Соборності, 51",14166.0,50.3309638,30.276410600000002
ЗАРЕМБА-ФЕДЧИШИН ОЛЕНА ВІТАЛІЇВНА,----------,Сімейна медицина,"ЛЬВІВСЬКА область, місто ВИННИКИ, вулиця Винна Гора, 7",41.0,49.8234899,24.1392807
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО БРОВАРСЬКОЇ РАЙОННОЇ РАДИ ""БРОВАРСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",39002969,Тарасівська амбулаторія загальної практики – сімейної медицини (КНП БРР ЦПМСД),"КИЇВСЬКА область, БРОВАРСЬКИЙ район, село ТАРАСІВКА, вулиця Садова , 19",1985.0,50.6184402,31.005241700000003
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ №13"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ",02003770,Кабінет лікаря загальної практики,"ХАРКІВСЬКА область, місто ХАРКІВ, проспект Гагаріна, 137",4024.0,49.9607763,36.2601271
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИЧНОЇ ДОПОМОГИ"" РОЖНЯТІВСЬКОЇ РАЙОННОЇ РАДИ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ",42061427,АЗПСМ смт. Рожнятів,"ІВАНО-ФРАНКІВСЬКА область, смт. РОЖНЯТІВ, вулиця ШКІЛЬНА, 17",15272.0,48.940129,24.1515668
КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО СНЯТИНСЬКОЇ РАЙОННОЇ РАДИ ''СНЯТИНСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ'' ,38816907,ФАП с. Красноставці,"ІВАНО-ФРАНКІВСЬКА область, СНЯТИНСЬКИЙ район, село КРАСНОСТАВЦІ, вулиця Черемшини, 4",1.0,48.5682027,25.4877368
"Комунальне некомерційне підприємство ""Центр первинної медико-санітраної допомоги"" Білозірської сільської ради Черкаського району Черкаської області",40254427,Фельдшерсько-акушерський пункт смт.Ірдинь,"ЧЕРКАСЬКА область, ЧЕРКАСЬКИЙ район, смт. ІРДИНЬ, вулиця Дорошенка, 9",240.0,49.371115,31.6768895
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІЖГІРСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ МІЖГІРСЬКОЇ РАЙОННОЇ РАДИ ЗАКАРПАТСЬКОЇ ОБЛАСТІ""",38466285,АЗПСМ с. Нижній Студений,"ЗАКАРПАТСЬКА область, МІЖГІРСЬКИЙ район, село НИЖНІЙ СТУДЕНИЙ, вулиця без назви, 360 А",1136.0,48.695207,23.360755800000003
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""НІЖИНСЬКИЙ МІСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" НІЖИНСЬКОЇ МІСЬКОЇ РАДИ ЧЕРНІГІВСЬКОЇ ОБЛАСТІ",38860563,Амбулаторія сімейної медицини №8,"ЧЕРНІГІВСЬКА область, місто НІЖИН, вулиця Шекерогринівська, 54А",1921.0,51.0298016,31.9071576
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЖОВКІВСЬКОЇ РАЙОННОЇ РАДИ""ЖОВКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""",01996409,Фельдшерсько-акушерський пункт с. Великі Передримихи,"ЛЬВІВСЬКА область, ЖОВКІВСЬКИЙ район, село ВЕЛИКІ ПЕРЕДРИМИХИ, вулиця Незалежності, 54",12.0,50.0181861,24.0938866
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""РЕНІЙСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ РЕНІЙСЬКОЇ РАЙОННОЇ РАДИ ОДЕСЬКОЇ ОБЛАСТІ""",37565151,Орлівська сільська лікарська амбулаторія загальної  практики  сімейної  медицини,"ОДЕСЬКА область, РЕНІЙСЬКИЙ район, село ОРЛІВКА, вулиця Суворова, 111",1836.0,45.3204643,28.4454511
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДНІПРОВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 12"" ДНІПРОВСЬКОЇ МІСЬКОЇ РАДИ",37899720,амбулаторія загальної практики -сімейної медицини №3,"ДНІПРОПЕТРОВСЬКА область, місто ДНІПРО, вулиця Футбольна, 12",2912.0,48.4364254,34.801286
КОРОЛЬ ОКСАНА ДМИТРІВНА,----------,ФО-П Король Оксана Дмитрівна,"ХАРКІВСЬКА область, БЛИЗНЮКІВСЬКИЙ район, смт. БЛИЗНЮКИ, вулиця Калинова, 3",423.0,48.8569191,36.5500896
РЯБЧИНСЬКА ОЛЕНА ВІКТОРІВНА,----------,"ТОВ ""Амбулаторія сімейного лікаря"" №5","ОДЕСЬКА область, місто ОДЕСА, вулиця Фонтанська дорога, 49",527.0,46.4320701,30.749544899999997
"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ТАРУТИНСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ТАРУТИНСЬКОЇ РАЙОННОЇ РАДИ ОДЕСЬКОЇ ОБЛАСТІ",38645054,Амбулаторія загальної практики сімейної медицини с. Виноградівка ,"ОДЕСЬКА область, ТАРУТИНСЬКИЙ район, село ВИНОГРАДІВКА, вулиця Лісова, 15",1812.0,46.0860415,29.119692699999998
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЖОВКІВСЬКОЇ РАЙОННОЇ РАДИ""ЖОВКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""",01996409,Куликівська міська поліклініка,"ЛЬВІВСЬКА область, ЖОВКІВСЬКИЙ район, смт. КУЛИКІВ, вулиця Загорода, 5",9733.0,49.9808807,24.0689389
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БОЛГРАДСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БОЛГРАДСЬКОЇ РАЙОННОЇ РАДИ ОДЕСЬКОЇ ОБЛАСТІ",38184885,Віділення загальної практики-сімейної медицини м. Болград,"ОДЕСЬКА область, БОЛГРАДСЬКИЙ район, місто БОЛГРАД, вулиця Інзовська, 164",15923.0,45.679130799999996,28.6147798
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",38312395,Лосятинська амбулаторія загальної практики - сімейної медицини,"КИЇВСЬКА область, ВАСИЛЬКІВСЬКИЙ район, село ЛОСЯТИН, вулиця Центральна, 7",1936.0,49.912904,30.260946500000003
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДИТЯЧА МІСЬКА ПОЛІКЛІНІКА № 4"" ОДЕСЬКОЇ МІСЬКОЇ РАДИ",02774680,"КНП ""Дитяча міська поліклініка № 4 ""","ОДЕСЬКА область, місто ОДЕСА, вулиця Маршала Говорова, 26",16346.0,46.440443,30.749208000000003
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СУМСЬКОЇ РАЙОННОЇ РАДИ СУМСЬКОЇ ОБЛАСТІ",38575731,Амбулаторія загальної практики - сімейної медицини с. Косівщина,"СУМСЬКА область, СУМСЬКИЙ район, село КОСІВЩИНА, вулиця Шкільна, 16А",2797.0,50.914407000000004,34.725573499999996
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЗНАМ'ЯНСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ЗНАМ'ЯНСЬКОЇ РАЙОННОЇ РАДИ",38844190,Суботцівська амбулаторія загальної практики-сімейної медицини,"КІРОВОГРАДСЬКА область, ЗНАМ'ЯНСЬКИЙ район, село СУБОТЦІ, вулиця Центральна, 21",2249.0,48.652412,32.5077211
