division_name,division_residence_addresses,division_decl_sum,nszu_geocoding_google_api_lat,nszu_geocoding_google_api_lng
"Амбулаторія ЗПСМ смт. Вишневе Вишнівська АЗПСМ (КЗ ""П'ятихатський районний ЦПМСД"")","ДНІПРОПЕТРОВСЬКА область, П'ЯТИХАТСЬКИЙ район, смт. ВИШНЕВЕ, вулиця Центральна, 47",1939.0,48.435569,33.914806
Амбулаторія загальної практики сімейної медицини села Довга пристань,"МИКОЛАЇВСЬКА область, ПЕРВОМАЙСЬКИЙ район, село ДОВГА ПРИСТАНЬ, вулиця Новоолександрівська, 1",1855.0,48.1351509,30.616419099999998
Амбулаторія загальної практики - сімейної медицини №20,"ЖИТОМИРСЬКА область, місто ЖИТОМИР, вулиця Тараса Бульби-Боровця, 6",5447.0,50.2851084,28.6434813
Амбулаторія загальної практики - сімейної медицини с.Сидоренкове,"ХАРКІВСЬКА область, ВАЛКІВСЬКИЙ район, село СИДОРЕНКОВЕ, вулиця Центральна, 7",1900.0,49.7049546,35.3526825
Клебанська амбулаторія загальної практики сімейної медицини,"ВІННИЦЬКА область, ТУЛЬЧИНСЬКИЙ район, село КЛЕБАНЬ, вулиця Соборна, 23",2311.0,48.6606963,29.024387100000006
Моївська АЗПСМ,"ВІННИЦЬКА область, ЧЕРНІВЕЦЬКИЙ район, село МОЇВКА, вулиця І.К.Рудика, 3Б",1707.0,48.46178870000001,28.2210566
Центр надання первинної медичної допомоги  Амбулаторія № 2 (відокремлений структурний підрозділ),"ХАРКІВСЬКА область, місто ХАРКІВ, вулиця Вокзальна, 10",7376.0,49.93666760000001,36.2444218
Амбулаторія загальної практики - сімейної медицини №4,"ЖИТОМИРСЬКА область, місто ЖИТОМИР, площа Польова, 2",17005.0,50.2464223,28.701557
Амбулаторія  загальної практики сімейної медицини,"ЗАПОРІЗЬКА область, МЕЛІТОПОЛЬСЬКИЙ район, село АСТРАХАНКА, вулиця Заводська, 65Д",1655.0,46.948299299999995,35.640957
Амбулаторія загальної практики сімейної медицини с. Петрівка ,"ОДЕСЬКА область, ТАРУТИНСЬКИЙ район, село ПЕТРІВКА, вулиця Матроська , 18",1665.0,46.5058166,29.168939299999998
Глибокопотіцька АЗПСМ,"ЗАКАРПАТСЬКА область, ТЯЧІВСЬКИЙ район, село ГЛИБОКИЙ ПОТІК, вулиця Центральна, 78",2372.0,48.059195700000004,23.8990544
Амбулаторія загальної практики-сімейної медицини  с. Оринин,"ХМЕЛЬНИЦЬКА область, село ОРИНИН, вулиця Шевченка, 2",3757.0,48.762933600000004,26.3908792
Амбулаторія загальної практики сімейної медицини Новаспаське,"ЗАПОРІЗЬКА область, ПРИАЗОВСЬКИЙ район, село НОВОСПАСЬКЕ, вулиця ШОВКАЙСЬКА, 39",865.0,46.9262364,35.9914737
Амбулаторія с. Олександрівка,"ЗАКАРПАТСЬКА область, ХУСТСЬКИЙ район, село ОЛЕКСАНДРІВКА, вулиця Сонячна, 2",1858.0,48.134288899999994,23.509875
АЗПСМ  с - ща Гвіздець,"ІВАНО-ФРАНКІВСЬКА область, КОЛОМИЙСЬКИЙ район, смт. ГВІЗДЕЦЬ, вулиця Пcтрака, 7",3104.0,48.5768669,25.282898100000004
Амбулаторія загальної практики-сімейної медицини с. Куньє,"ХАРКІВСЬКА область, ІЗЮМСЬКИЙ район, село КУНЬЄ, провулок Набережний, 5",1025.0,49.3782654,37.2550234
Жорнівська АЗПСМ,"КИЇВСЬКА область, КИЄВО-СВЯТОШИНСЬКИЙ район, село ЖОРНІВКА, прохід Озерний, 4",1813.0,50.321467600000005,30.156960499999997
Згурівська АЗПСМ,"КИЇВСЬКА область, ЗГУРІВСЬКИЙ район, смт. ЗГУРІВКА, вулиця Залізнична, 7",9077.0,50.4835476,31.7932373
АЗПСМ с.М.Добронь,"ЗАКАРПАТСЬКА область, УЖГОРОДСЬКИЙ район, село МАЛА ДОБРОНЬ, вулиця Петефі, 56",1900.0,48.421550599999996,22.3834902
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЛИСИЧАНСЬКОЇ МІСЬКОЇ РАДИ ЛУГАНСЬКОЇ ОБЛАСТІ ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №1"" Амбулаторія №2","ЛУГАНСЬКА область, місто ЛИСИЧАНСЬК, проспект Перемоги, 56",13408.0,48.909817499999996,38.425358200000005
Амбулаторія загальної практики сімейної медицини № 7,"КІРОВОГРАДСЬКА область, місто КРОПИВНИЦЬКИЙ, вулиця Кропивницького, 22",8930.0,48.5084282,32.2789835
"Комунальне некомерційне підприємство ""Більче-Золотецька амбулаторія загальної практики сімейної медицини""","ТЕРНОПІЛЬСЬКА область, БОРЩІВСЬКИЙ район, село БІЛЬЧЕ-ЗОЛОТЕ, вулиця Осередок, 27",1589.0,48.7785388,25.883918899999998
АЗПСМ Раківчик,"ІВАНО-ФРАНКІВСЬКА область, КОЛОМИЙСЬКИЙ район, село РАКІВЧИК, вулиця Лесі Українки, 42а",1837.0,48.5899361,24.9570968
Черепківська амбулаторія ЗПСМ,"ЧЕРНІВЕЦЬКА область, ГЛИБОЦЬКИЙ район, село ЧЕРЕПКІВЦІ, вулиця Головна, 24",211.0,48.0187042,26.055229
Макіївська сільська лікарська амбулаторія ЗПСМ,"ЧЕРНІГІВСЬКА область, НОСІВСЬКИЙ район, село МАКІЇВКА, вулиця Центральна, 2а",1599.0,50.6694714,31.8337658
"Комунальне некомерційне підприємство ""Центр первинної медико - санітарної допомоги № 1 Солом'янського району міста Києва, медична амбулаторія загальної практики сімейної медицини №1","М.КИЇВ, місто КИЇВ, проспект Космонавта Комарова, 3",14207.0,50.4360098,30.4126851
"Амбулаторія загальної практики-сімейної медицини №5 Комунального некомерційного підприємства ""Центр первинної медико-санітарної допомоги № 1 Дніпровського району м. Києва""","М.КИЇВ, місто КИЇВ, вулиця Райдужна, 14",7659.0,50.49007720000001,30.5804553
Кабінет загальної практики і сімейної медицини,"ОДЕСЬКА область, місто БІЛГОРОД-ДНІСТРОВСЬКИЙ, вулиця Миколаївська, 64",1285.0,46.1899089,30.339103899999998
"Амбулаторія ЗПСМ смт. Лихівка (КЗ ""П'ятихатський районний ЦПМСД"")","ДНІПРОПЕТРОВСЬКА область, П'ЯТИХАТСЬКИЙ район, смт. ЛИХІВКА, вулиця Набережна, 75",2514.0,48.6773851,33.9128677
ОЛЕКСАНДРІВСЬКА  АМБУЛАТОРІЯ  ЗПСМ,"ДОНЕЦЬКА область, ОЛЕКСАНДРІВСЬКИЙ район, смт. ОЛЕКСАНДРІВКА, вулиця НАВЧАЛЬНА, 8А",8984.0,48.7077481,36.9219626
Амбулаторія загальної практики сімейної медицини №1 смт. Млинів,"РІВНЕНСЬКА область, МЛИНІВСЬКИЙ район, смт. МЛИНІВ, вулиця Степана Бандери, 18",8315.0,50.507764200000004,25.6110773
Амбулаторія №2,"ДОНЕЦЬКА область, місто БАХМУТ, вулиця Оборони, 42",7421.0,48.6009513,37.97362570000001
Боровичівська амбулаторія загальної практики-сімейної медицини,"ВОЛИНСЬКА область, МАНЕВИЦЬКИЙ район, село БОРОВИЧІ, вулиця Незалежності, 23",1639.0,51.0735951,25.4729645
"Амбулаторія ЗПСМ № 10, Філія 2 КНП ""ЦПМСД №1"" Оболонського району м. Києва","М.КИЇВ, місто КИЇВ, вулиця Тимошенка, 14",10183.0,50.5113076,30.496160200000002
ФАП с.Совпа,"РІВНЕНСЬКА область, БЕРЕЗНІВСЬКИЙ район, село СОВПА, вулиця Центральна, 2Б",4.0,50.7759273,26.946446999999996
Кинашівська амбулаторія загальної практики сімейної медицини,"ВІННИЦЬКА область, ТУЛЬЧИНСЬКИЙ район, село КИНАШІВ, вулиця Набережна, 1",2273.0,48.6652449,29.110961800000002
Золотопотіцька амбулаторія загальної практики-сімейної медицини,"ТЕРНОПІЛЬСЬКА область, БУЧАЦЬКИЙ район, смт. ЗОЛОТИЙ ПОТІК, вулиця Лесі Українки, 77",6978.0,48.9087059,25.3358799
