legal_entity_name,division_id,division_name,division_area,division_region,division_settlement,division_residence_addresses,nszu_geocoding_google_api_lng,nszu_geocoding_google_api_lat,total_sum
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЛІКИ УКРАЇНИ""",e9cfc486-bfa1-4d2f-b0ca-eadd255bed56,ЦРА № 43,ЧЕРНІГІВСЬКА,,НОВГОРОД-СІВЕРСЬКИЙ,"ЧЕРНІГІВСЬКА область, місто НОВГОРОД-СІВЕРСЬКИЙ, вулиця Князя Ігоря, 16",33.2675993,52.007482200000005,2400797.38
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""І.К.ВЕЛ""",e9def20e-9bf4-4f9c-921e-6ea23a4ce804,Аптека № 31,ДНІПРОПЕТРОВСЬКА,,КРИВИЙ РІГ,"ДНІПРОПЕТРОВСЬКА область, місто КРИВИЙ РІГ, проспект Карла Маркса, 11",33.3411101,47.9026151,1099494.7699999998
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕД-СЕРВІС ХАРКІВ""",e9dff537-5935-4fb0-942d-51c7d5cf96ca,Аптека №6,ХАРКІВСЬКА,,ХАРКІВ,"ХАРКІВСЬКА область, місто ХАРКІВ, проспект Перемоги, 73-В",36.2086801,50.0663227,76387.19
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДАНУНЦ""",e9e28523-60b7-4f0f-a578-29626562c0f1,Аптека №79,ЧЕРНІГІВСЬКА,,ЧЕРНІГІВ,"ЧЕРНІГІВСЬКА область, місто ЧЕРНІГІВ, вулиця Рокоссовського, 15",31.3304159,51.5081728,580060.76
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""БРАЙЛЕНД""",e9f5e0be-a4c0-4e8f-8d3f-a6ea506cf4ff,Аптека №13,ДОНЕЦЬКА,,БАХМУТ,"ДОНЕЦЬКА область, місто БАХМУТ, вулиця Торгова, 4",38.005109999999995,48.58821,119200.66
"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""АПТЕЧНА МЕРЕЖА""ФАРМАЦІЯ""",e9f8d353-b54f-46e2-9b0c-b404aae7719b,Аптека №161,ОДЕСЬКА,,ОДЕСА,"ОДЕСЬКА область, місто ОДЕСА, вулиця Заболотного академіка, 54-А",30.7998925,46.577338,3174709.07
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЧЕРНІГІВСЬКА ФАРМАЦЕВТИЧНА КОМПАНІЯ""",e9f9de8c-1079-41e6-9f29-3b23d90e19e6,аптека №43,СУМСЬКА,,ГЛУХІВ,"СУМСЬКА область, місто ГЛУХІВ, вулиця Терещенків, 55",33.909714799999996,51.6782968,1637112.9
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АПТЕКА ДОБРОГО ДНЯ""",ea1048be-188f-457a-aac5-0dcdd2340467,"Аптека №90 м.Запоріжжя, вул.Перемоги, 119, прим.1",ЗАПОРІЗЬКА,,ЗАПОРІЖЖЯ,"ЗАПОРІЗЬКА область, місто ЗАПОРІЖЖЯ, вулиця Перемоги, 119 прим 1",35.142855100000006,47.8309583,471221.80000000005
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФАРМДРАЙВ""",ea1b8c78-3384-4c12-97f2-598671dcac30,Аптека №22,ОДЕСЬКА,РЕНІЙСЬКИЙ,РЕНІ,"ОДЕСЬКА область, РЕНІЙСЬКИЙ район, місто РЕНІ, вулиця Вознесенська, 179-б",28.2888529,45.457057,137039.08
Фізична особа-підприємець Мартинюк Валерій Петрович,ea1cda64-75e3-45bb-8745-3e1cd9541cc4,Аптечний пункт №2,ЖИТОМИРСЬКА,АНДРУШІВСЬКИЙ,ЧЕРВОНЕ,"ЖИТОМИРСЬКА область, АНДРУШІВСЬКИЙ район, смт. ЧЕРВОНЕ, вулиця Заводська, 6",28.857858399999998,49.9527773,72501.03
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АПТЕКА № 418""",ea36a535-17dd-4755-876a-442289ccc79b,"Аптека №19 ""1 соціальна аптека"" Кривий Ріг, вулиця Єсеніна, буд. 8",ДНІПРОПЕТРОВСЬКА,,КРИВИЙ РІГ,"ДНІПРОПЕТРОВСЬКА область, місто КРИВИЙ РІГ, вулиця Єсеніна, 8",33.39741,47.90968,108341.9
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АПТЕКА ДОБРОГО ДНЯ""",ea37b4cb-5f7c-4bbd-a44d-45cb46460789,"Аптечний пункт №1 (Аптеки №29 Одеська обл., м.Подільськ (м.Котовськ), провул.Незалежності (провулок Ст.Борисова), 1а) Одеська обл., м.Котовськ (м.Подільськ), пр-т Перемоги, 23, ПОДІЛЬСЬКА МІСЬКА ЛІКАРНЯ (ПМЛ)",ОДЕСЬКА,,ПОДІЛЬСЬК,"ОДЕСЬКА область, місто ПОДІЛЬСЬК, вулиця Перемоги, 23",29.558651399999995,47.73880020000001,471221.80000000005
"ТОВАРИСТВО З ДОДАТКОВОЮ ВІДПОВІДАЛЬНІСТЮ ""РІВНЕФАРМАЦІЯ""",ea391307-bbc1-4203-99be-f2788beec814,Аптечний пункт №1 аптеки №14,РІВНЕНСЬКА,ЗДОЛБУНІВСЬКИЙ,МІЗОЧ,"РІВНЕНСЬКА область, ЗДОЛБУНІВСЬКИЙ район, смт. МІЗОЧ, вулиця Сурмичі, 2",26.1409398,50.3940979,927596.3099999999
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФІРМА""АВІЦЕННА""",ea3c6a00-394a-456a-867a-49c74233662a,Аптека №16,ВІННИЦЬКА,,ВІННИЦЯ,"ВІННИЦЬКА область, місто ВІННИЦЯ, вулиця Волошкова, 7",28.522195899999996,49.2296477,34448.32
"товариство з обмеженною відповідальністю фірма ""Ескулап""",ea403eac-6901-4410-a750-78cf430cbd09,Аптечний пункт №10,КІРОВОГРАДСЬКА,,СВІТЛОВОДСЬК,"КІРОВОГРАДСЬКА область, місто СВІТЛОВОДСЬК, вулиця Леніна, 110",33.212512100000005,49.0512698,701766.51
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МАРФАРМ""",ea4d60ab-5c76-49e5-8ea1-1f39805b2d4d,Аптека №1,ДОНЕЦЬКА,,МАРІУПОЛЬ,"ДОНЕЦЬКА область, місто МАРІУПОЛЬ, вулиця Михайла Грушевського, 16/118",37.513260100000004,47.1208326,17926.97
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ФІРМА ""МЕД-СЕРВІС""",ea4db4e9-28fa-4f79-8f6e-17e324c3911a,Аптека №130,ЗАПОРІЗЬКА,,ЗАПОРІЖЖЯ,"ЗАПОРІЗЬКА область, місто ЗАПОРІЖЖЯ, вулиця Новгородська, 5",35.033839799999996,47.818928799999995,341698.81
"ПРИВАТНЕ ПІДПРИЄМСТВО ""МЕДИЦИНА ДЛЯ ВАС""",ea50f8e0-38c9-4d1c-9e61-7c1f7039ce2d,Аптека №16,МИКОЛАЇВСЬКА,,МИКОЛАЇВ,"МИКОЛАЇВСЬКА область, місто МИКОЛАЇВ, проспект Центральний, 4/1",31.96385,46.96888,6143112.97
ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ГОРОДНЯ МЕЛАНІЯ ІЛЛІВНА,ea5a1629-2bd3-42f2-9b21-62e9cef7f869,Аптека №1,ЗАКАРПАТСЬКА,УЖГОРОДСЬКИЙ,ОНОКІВЦІ,"ЗАКАРПАТСЬКА область, УЖГОРОДСЬКИЙ район, село ОНОКІВЦІ, вулиця Головна, 15",22.3403795,48.6496151,33757.36
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЛАСКАВА-ФАРМ""",ea5d3482-fe8d-4200-b8cd-f7856b8f2d64,"Аптека ""ЛАСКАВА""№14",КИЇВСЬКА,,ІРПІНЬ,"КИЇВСЬКА область, місто ІРПІНЬ, вулиця Сковороди Григорія, 11/2",30.2062349,50.519070899999996,37040.92999999999
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ФІРМА ""МЕДФАРМ""",ea6311e0-2ffa-4111-a647-8f92484c5fed,Аптека №63,ЗАКАРПАТСЬКА,,МУКАЧЕВЕ,"ЗАКАРПАТСЬКА область, місто МУКАЧЕВЕ, вулиця Ярослава Мудрого, 79",22.714489999999998,48.43287,2784452.29
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФАРМАВІН""",ea6eddff-d32a-4c5b-9892-cfc06f6af431,Аптека №2,ВІННИЦЬКА,,ВІННИЦЯ,"ВІННИЦЬКА область, місто ВІННИЦЯ, площа Героїв Сталінграду, 1",28.510676399999998,49.239475299999995,
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РЕЦЕПТИ ЖИТТЯ""",ea792b7e-31a8-48c6-b6dd-ff56861e4569,Аптека № 6,КИЇВСЬКА,РОКИТНЯНСЬКИЙ,СИНЯВА,"КИЇВСЬКА область, РОКИТНЯНСЬКИЙ район, село СИНЯВА, вулиця Першотравнева, 1",30.47294,49.68699,
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПОДОРОЖНИК ХЕРСОН""",ea82886f-d275-44d4-b9c0-13d917240642,Аптека №5 ПОДОРОЖНИК мережа аптек,ХЕРСОНСЬКА,,ХЕРСОН,"ХЕРСОНСЬКА область, місто ХЕРСОН, вулиця Кулика І., 135",32.6390332,46.6625253,56286.56
"ПРИВАТНЕ ПІДПРИЄМСТВО ""АПТЕКА 2011""",ea85c432-d60e-47a6-b10d-1887c1862138,Аптека №55,ХАРКІВСЬКА,,ЛОЗОВА,"ХАРКІВСЬКА область, місто ЛОЗОВА, мікрорайон 1-й Мікрорайон, 29",36.308001000000004,48.890236200000004,1129505.3900000001
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЧЕРНІГІВСЬКА ФАРМАЦЕВТИЧНА КОМПАНІЯ""",ea907b67-dba4-4009-a4e4-113174909fa6,аптека №60,СУМСЬКА,,ГЛУХІВ,"СУМСЬКА область, місто ГЛУХІВ, вулиця Ціалковського, 6",33.924113,51.679099,1637112.9
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРИДНІПРОВСЬКА ФАРМАЦЕВТИЧНА КОМПАНІЯ""",ea983571-dcf5-45fa-ad5f-318dc109fe09,Аптека №52,КІРОВОГРАДСЬКА,,КРОПИВНИЦЬКИЙ,"КІРОВОГРАДСЬКА область, місто КРОПИВНИЦЬКИЙ, вулиця БЄЛЯЄВА, 9",32.22772,48.506679999999996,161157.97
"Товариство з обмеженою відповідальністю ""Джерела здоров'я Тернопіль""",eaadedc4-8be6-471e-821c-825e3c611ba1,Аптека №2,ТЕРНОПІЛЬСЬКА,,ТЕРНОПІЛЬ,"ТЕРНОПІЛЬСЬКА область, місто ТЕРНОПІЛЬ, бульвар Куліша, 2",25.641004199999998,49.5680875,422844.81000000006
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТВА-ГРУПП""",eac2ee5a-0f7f-4aeb-b975-db13eff72191,"Аптека №12 ""Аптека 03""",ДНІПРОПЕТРОВСЬКА,,КРИВИЙ РІГ,"ДНІПРОПЕТРОВСЬКА область, місто КРИВИЙ РІГ, вулиця Криворіжсталі, 9",33.38409,47.88238,5120.18
"ПРИВАТНЕ ПІДПРИЄМСТВО ""ТЕМП 2011""",eace694d-3994-4815-9b68-a255e4afa9d2,"Аптека ""Пролетарська""",ХАРКІВСЬКА,,ХАРКІВ,"ХАРКІВСЬКА область, місто ХАРКІВ, проспект Московський, 276Б",36.3974341,49.9453292,588468.19
"ФІРМА ""ВОЛИНЬФАРМ"" У ФОРМІ ТОВАРИСТВА З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ",eace8c22-0841-440a-a975-573fd9294c23,"Аптечний пункт №19 (Аптеки №9 м.Луцьк, вул.Ковельська, 47)",ВОЛИНСЬКА,,ЛУЦЬК,"ВОЛИНСЬКА область, місто ЛУЦЬК, вулиця Стефаника, 3-А",25.287727,50.749482,1544102.38
"ПРИВАТНЕ ПІДПРИЄМСТВО ""КОМПАНІЯ РЕАЛ ФАРМ""",ead606ef-d415-434a-ad25-5b82ebd39957,Аптека №1,ОДЕСЬКА,,ОДЕСА,"ОДЕСЬКА область, місто ОДЕСА, вулиця Академіка Корольова, 118/3",30.720063699999997,46.386608,808632.39
"Товариство з обмеженою відповідальністю "" МВВ ІНСТРУМЕНТС""",ead686fe-fdd8-42f8-b9ea-d1079e3848fb,Аптека №10,КИЇВСЬКА,,ОБУХІВ,"КИЇВСЬКА область, місто ОБУХІВ, вулиця Київська, 107 А/1",30.6497794,50.1247466,364446.24000000005
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АПТЕКАРЬ""",ead6e410-8dac-4799-8adf-7f0ee151b0b7,Аптека №1,М.КИЇВ,,КИЇВ,"М.КИЇВ, місто КИЇВ, вулиця Радунська, 5-А",30.600217600000004,50.527094500000004,397021.33
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АНЖЕСФАРМ""",eadce535-42aa-43c4-8014-5489552078cb,Аптека №1,ЗАПОРІЗЬКА,,ЕНЕРГОДАР,"ЗАПОРІЗЬКА область, місто ЕНЕРГОДАР, проспект Енергетиків, 11",34.653788899999995,47.4994109,
"ПРИВАТНА ФІРМА "" ГАММА - 55 """,eae40c6b-07fa-4354-b92b-f5b44a8bf332,Аптека №48,ХАРКІВСЬКА,,ХАРКІВ,"ХАРКІВСЬКА область, місто ХАРКІВ, проспект Тракторобудівників, 105",36.3500357,50.0104823,2164162.27
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДАНУНЦ""",eaf04265-d2d2-42cc-9aaa-7115de0885ef,Аптека №11,ЧЕРНІГІВСЬКА,,НІЖИН,"ЧЕРНІГІВСЬКА область, місто НІЖИН, вулиця Гоголя, 2А",31.881324499999998,51.0532393,580060.76
"ПРИВАТНЕ ПІДПРИЄМСТВО ФІРМА ""САНІТАС""",eaf171be-c0b7-4606-b737-886bf3fb1d2d,аптека№5,ЖИТОМИРСЬКА,,ЖИТОМИР,"ЖИТОМИРСЬКА область, місто ЖИТОМИР, площа Польова, 1/1",28.702209999999997,50.24734,1212784.49
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФАРМАСТОР""",eaf8cb3b-4b52-40ac-8a97-26564032cce0,"Аптека №246 Доброго дня м.Хмельницький, пр-т Миру, 72/5",ХМЕЛЬНИЦЬКА,,ХМЕЛЬНИЦЬКИЙ,"ХМЕЛЬНИЦЬКА область, місто ХМЕЛЬНИЦЬКИЙ, проспект Миру, 72/5",27.001530300000002,49.438729200000004,1229275.7
"Товариство з обмеженою відповідальністю ""АВ ФАРМТРЕЙД""",eaf91c28-6e4e-4d38-a59e-60b2b6e24b69,Аптека №24,ОДЕСЬКА,,ЮЖНЕ,"ОДЕСЬКА область, місто ЮЖНЕ, вулиця Хіміків, 22/3",31.10497,46.6265,13823.390000000001
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДАНУНЦ""",eb007d95-9488-4c70-82f8-712f40f46628,Аптека №36,М.КИЇВ,,КИЇВ,"М.КИЇВ, місто КИЇВ, вулиця Харківське Шосе, 166",30.6601239,50.4146838,580060.76
"ПРИВАТНЕ ПІДПРИЄМСТВО ""ТЕМП 2011""",eb125258-7554-47e3-9349-d21621a8afd7,Аптека №26,ХАРКІВСЬКА,,ХАРКІВ,"ХАРКІВСЬКА область, місто ХАРКІВ, проспект Гагаріна, 127А",36.260011,49.9632623,588468.19
"Обласне комунальне підприємство ""Фармація""",eb22d054-df6d-4471-92a6-79bd730d82fd,Аптека №315,ДНІПРОПЕТРОВСЬКА,,ПЕРШОТРАВЕНСЬК,"ДНІПРОПЕТРОВСЬКА область, місто ПЕРШОТРАВЕНСЬК, вулиця Горького, 12",36.40297879999999,48.3419722,8274303.03
"Приватне підприємство ""Фармацевтична компанія ""Здорова родина""",eb3818b1-8e5e-4544-8a5d-c1cee3fff2d4,Аптека №39,ТЕРНОПІЛЬСЬКА,,ТЕРНОПІЛЬ,"ТЕРНОПІЛЬСЬКА область, місто ТЕРНОПІЛЬ, вулиця Руська, 24",25.5930367,49.5504891,2057527.69
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МРІЯ-ФАРМ""",eb4abba7-110a-4bb4-ad03-e18440b23e4d,"Аптека №11 ""Мрія-Фарм""",ДОНЕЦЬКА,,МАРІУПОЛЬ,"ДОНЕЦЬКА область, місто МАРІУПОЛЬ, бульвар Шевченка, 321",37.516907399999994,47.1186745,4154627.1300000004
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РЕГІОНФАРМ 2016""",eb4df369-a8ac-4f79-8010-d5b012ef7ef2,Аптека №35,ЛУГАНСЬКА,,СЄВЄРОДОНЕЦЬК,"ЛУГАНСЬКА область, місто СЄВЄРОДОНЕЦЬК, проспект Хіміків, 42Б",38.5000259,48.9494747,1301613.9300000002
"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""МОНАСТИРИЩЕНСЬКА ЦЕНТРАЛЬНА РАЙОННА АПТЕКА № 17"" ЧЕРКАСЬКОЇ ОБЛАСНОЇ РАДИ",eb5cac4e-4039-4680-8fe8-c3f48970380d,Аптека №18,ЧЕРКАСЬКА,МОНАСТИРИЩЕНСЬКИЙ,ЦИБУЛІВ,"ЧЕРКАСЬКА область, МОНАСТИРИЩЕНСЬКИЙ район, смт. ЦИБУЛІВ, вулиця Київська, 77",29.8447935,49.066241399999996,340607.88999999996
"Товариство з обмеженою відповідальністю зовнішньоторгівельна фірма ""Арніка""",eb5cea6b-282a-4a78-9f7e-f8d132abf189,Аптека №32,ДОНЕЦЬКА,,УКРАЇНСЬК,"ДОНЕЦЬКА область, місто УКРАЇНСЬК, вулиця Первомайська, 30",37.362548700000005,48.0968029,3361148.97
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДНІПРОДЗЕРЖИНСЬКА ФАРМАЦЕВТИЧНА КОМПАНІЯ""",eb654057-7fda-410c-943f-2c8558238077,Аптека №77,ЗАПОРІЗЬКА,,МЕЛІТОПОЛЬ,"ЗАПОРІЗЬКА область, місто МЕЛІТОПОЛЬ, вулиця Інтеркультурна, 388/1",35.335840000000005,46.85869,
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФАРМАЦЕВТИЧНА КОМПАНІЯ ""ЗДОРОВА РОДИНА""",eb6cdf1d-32f8-44b8-b03b-ef7b6c527e1a,Аптека №30,ІВАНО-ФРАНКІВСЬКА,,ІВАНО-ФРАНКІВСЬК,"ІВАНО-ФРАНКІВСЬКА область, місто ІВАНО-ФРАНКІВСЬК,  Сухомлинського, 6",24.711117,48.922633000000005,281632.18
